Delegator Address,Validator Address,Staked Amount
0x84ca1f9cd0b02e1620b92beba1d7359a75b575b3,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0x98ea93fa61e3b6b37dc74d72c77be2d69177d038,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0xd5a27221dd7efb30131bae569213252af29bbbd0,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0x244140eea0284dafc5fe189a5cbd2c1b64178d69,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0x402403aab086ba52ea4867fa7d3f40c036068063,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0xcc9935ec634a63538b858daf75d3daf383b45b4b,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0x0ad41b715d4b59e063b9e7541cad78f74dcd6b97,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0xf031dea153c08fcc8c26b387ce21043adfc792d8,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0x6dabb1cf4dfaa2f06b8f8ac3c77ef0b596b517ff,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0x3f6d2553e59c2210dc13166a7f43d2e36aaf4000,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0xbaf6fb4f5e7a3b8c486a5529f8aae416d172d9e3,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0xcbeef9023905e3932fb322d91c3fa55817351237,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0xb64bf513c53dfd1b39477beb7be22ca5e77e18e6,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0x6e8b5852a096423e77bac63b53b0ae5817941dc3,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0x00066b421b466acf98436eaa28d7305c09d8801f,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0xe3e5b6a61554097b3d6f769e46035cf0033b88b2,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0x340c627384e9a2a8791faa3b47080686408e8708,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0x139b6fc304f1dc9b2e816a3e29b41407a7a0e2df,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0x9b00fbfb30931b600444a2c06ef5ef5167829e07,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0xa423c25e28c54f672b6de8c38874d14494d1d353,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0x32096a0db1478ca9520aac37d0ca96dcf4a5f2e9,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0x93d0b65f74c47c55837cee1202fb88bc141b5129,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0xa9ce50bd0fd75755721b5a86037645b8d2c22bbf,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0xc81972d8c2c6ab6a6db2a99057b8439054277b7f,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0xf94b8a60b71be74c32399a28fa29684050d7f62b,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0xd0f7f04adeaf2cfc9276fe7bcb9ca1e133f27f17,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0x0caaf7c4f857fbe3a39d3a56274303c99c13a5ee,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0xcd9d1231d51566f2c1a3fa7f5a5a1aedf7c7711d,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0xa00b6c27ca010d33ac8cafdcd3c908cedcc3e549,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0x785e1c13cb7c885f0da7ce9a6432099e9219a57c,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0x34dac5b158e510c7fe675b9e07ea52cab43304de,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,143454284252567151156
0x47c08aff930433ab6e6ab7f9ea2f13f44b4a92fe,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0x6ada0bedd539f57bba6a0ec17ccd208e0181b821,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0xf0784ce35c9d56cea1f18972ff4c7f3278b70af5,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0xe57bc23c6aa9c26c21c8e3fc9bfb71754c3f548e,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0xc5e48a9207768db84dc5dc5e6b6484a63bf020ea,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,5000000000000000000
0x6574e60633d19e9692bb275a138628735104963b,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0xcdb41e0c4d2c431dcb5adc29d6f27cbbdebb4fcb,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0x85a8693616ec948f0026279a19c668f78eb531af,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0x99d0c3ce1a200599f98c9f6d05c85d229451e23c,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0x70b04f78fc5d0e3740e789be17b7ba169850a118,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0xc427e9ae5822f5984e04939b3a82c8dfcc33698e,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0xaaf22c80179dfab4c36f28c35db8b28ea93e1634,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0x2f61cf90bf4c34cbc8fac85fbdabfd6f12f9cc5a,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0xa842b7fa8c063b71443cdf7794a8fb471686d8da,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0xada9483075ddc694fcb125597ac677b30e8c59bf,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0x34161804650e8b35ca782b6bb5f39dd33c32bbc2,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0x9c2966f358926e88899718d7aea5a0eb47d1a553,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0x0bfedbb52a086482c9a7b955c6f9deb0159beea0,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0x6e0eaa9fe452d8fd7702bd80cd72cb3f61b67ced,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0xc2417702d4350cb8727c282433e5f10526260795,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0xfbb1c95bafaedd9c98a598ce6182d3c90468eb82,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0x0c03ecb55b2ca5c1fbf96b9ed9399cdd98af778a,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0xe96889078d32aa66a1470a334e308ac59a577edb,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0xb805d85e7b450ba277fc8a1fd41a8aa5b0fb2251,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,9960000000000000000
0xf80adf6deab0d04145f3337e97dfc917e0e28a79,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0x247689a32af8b730e7296b0985b4f107f9b4a403,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0xa9b884f2e100063239c1103ed20b97ace1374c7a,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0xd627273b1f9704538a60428dacf2768e7c1de6db,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0x233ec107479144b509c2c58c87d74e8733dbf8d7,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0xa652cc2ff55921989a18ab1ffec1f4852b3895d4,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0x991d8d118785ea0e98f6bf8a6a8d8c6f5075178b,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0x630145dce10e98c56e1763ab67adc34c0dc4dc27,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0x0fdb19b861c87024c06ec58f983f55e44c5637d0,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0xd298b77227f58748935f10d34691be99fd7ada19,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0xd3922270869131392e19624f1e37c42d392fb036,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0x7b988647c6bd9ab238947f86b142b46d0a7ded2a,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0x76024d5b0eff1c7de87b3bbe93abe43dbfb1d457,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0x5f7809ae7c76f64ddebea14a2bd42aefb17cbebf,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
