Delegator Address,Validator Address,Staked Amount
0x4b9086160eca975847962084d856697932a4be95,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,7000000000000000000000
0x9d52728e31379dfdafc8c8ba57f6893e7badb95c,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,113000000000000000000
0x0951810c3276cdcbe3b6a48e0ee3c4c99707af34,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,101000000000000000000
0x4953fb81d0a1bff4fb6d204a9a94401f5a77a392,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,55317487553914401439
0xafedad75dade3892306483ace65826d3d9fbbc42,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,60000000000000000000
0xcfc0bceff1e0d4021ce2b2839b6a1cb478b485c7,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,298000000000000000000
0x0fc4c8f9b3b0d2fc20feccfff3be6881b44fc873,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,218000000000000000000
0xd07d7f1084a778e6e6424a37b4b323352bd83f13,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,570000000000000000000
0xf2aabb07bf37e0723cec7f163a2d3f8de641f967,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,1000000000000000000000
0xd762472fb3545fd7eecdab11fc257298d402dfea,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,500000000000000000000
0xd7440e21e591a2e2bba0f4e03a22a8fcd9e9cec8,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,30000000000000000000
0x12c42863d7d2b0e339afdb0b97613116b8fe7318,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,800000000000000000000
0x03b6da616afc01ea427396dac53c8fe8b3015a3a,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,1000000000000000000000
0x24d3810d9ad5dc8ce223e5ec780a38cf8b7c3b3e,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,1000000000000000000000
0xca5e3fb0528ce944fa073bbbe4df9894fa2bd84c,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,185000000000000000000
0xbec7c48266eff97c8d4df0ffad21a19fe6ed2ca2,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,17633843260770397320
0xc51e4552c8cb23fb9bca75406d96dcc4b7d21a0e,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,30000000000000000000
0x7cbd2b12667a391be788086fca29c352687bfce0,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,69500000000000000000
0x59065602b235d82dad7e18d11e1b650f87903a64,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,1000000000000000000000
0xdb30f8e7022245f86d6f9c43b64f7ffd207a1048,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,1000000000000000000000
0x4224f2353aa9d584fb48dbbcfea0041589ce257f,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,227973714700199675180
0x7fc40c90556945f292275a73021448e4aa86073f,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,1017000000000000000000
0x03edaca0d1bf8c429219aee6dcd11cf48969cb98,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,45000000000000000000
0x131937d1c10f063c1d8efff85f21e1fb74309b67,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,100000000000000000000
0xd5b787f75676ae5368d52f41c5d71cca8e250993,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,1194265361770984627541
0x96f78fb78ea6e2c6d3a0ff5e0f668031296b18f6,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,321379288969981027144
0xdcb6cc49c3e153af29f39434620e29bc51b9e122,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,300000000000000000000
0xfc33e8815032e60ec7e031bb00d76b987508c630,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,70000000000000000000
0x2124a59995c3572780ee046d7c9bad2644116b1b,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,501795259805377696432
0x5c9ae09b7dfdbd191429f2cc9631315981b92eeb,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,130000000000000000000
0xb67ba6a2b5328ca751fbaa41420a6344aac2e261,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,149000000000000000000
0xc6706a017f5ebfaafedf062a7b5fe9f2fa2f2ff6,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,1000000000000000000
0x170a90e1e1f78f0529092941587543c8ad6761ef,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,5000000000000000000
0x1b2e395c8443912d89bd35a0b023cd2394ec8244,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,13200000000000000000
0x68180998d69df691e3a59ab2edb2e8c708f5dd0d,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,110000000000000000000
0x981368eeefd5d284d47ce98d40bd2bf7139c417e,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,50000000000000000000
0x43bc8334d462b9a26a0bb176f7f4481de1f76cda,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,50000000000000000000
0x52c242dc28d7742e496e322526bef945bb99ee9b,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,20253859572753561649
0xd617036fd44b14705b55ae546f0427000668b709,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,30000000000000000000
0x245cb9799aeb6b6dc1743e07b658df8d23babfa9,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,260000000000000000000
0xfb072f5726f2ae207c374d97fdf1bb809fab2c01,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,265000000000000000000
