Token ID,Owner Address,Attribute rank,Attribute specie
846,real_owner_address,,
848,real_owner_address,,
849,real_owner_address,,
850,real_owner_address,,
851,real_owner_address,,
852,real_owner_address,,
853,real_owner_address,,
854,real_owner_address,,
855,real_owner_address,,
856,real_owner_address,,
857,real_owner_address,,
858,real_owner_address,,
860,real_owner_address,,
861,real_owner_address,,
863,real_owner_address,,
864,real_owner_address,,
866,real_owner_address,,
867,real_owner_address,,
868,real_owner_address,,
869,real_owner_address,,
870,real_owner_address,,
871,real_owner_address,,
872,real_owner_address,,
873,real_owner_address,,
874,real_owner_address,,
875,real_owner_address,,
877,real_owner_address,,
878,real_owner_address,,
881,real_owner_address,,
882,real_owner_address,,
883,real_owner_address,,
885,real_owner_address,,
886,real_owner_address,,
887,real_owner_address,,
888,real_owner_address,,
889,real_owner_address,,
890,real_owner_address,,
891,real_owner_address,,
892,real_owner_address,,
893,real_owner_address,,
894,real_owner_address,,
895,real_owner_address,,
896,real_owner_address,,
897,real_owner_address,,
898,real_owner_address,,
899,real_owner_address,,
900,real_owner_address,,
901,real_owner_address,,
902,real_owner_address,,
903,real_owner_address,,
904,real_owner_address,,
906,real_owner_address,,
907,real_owner_address,,
908,real_owner_address,,
909,real_owner_address,,
911,real_owner_address,,
912,real_owner_address,,
913,real_owner_address,,
914,real_owner_address,,
916,real_owner_address,,
918,real_owner_address,,
919,real_owner_address,,
921,real_owner_address,,
922,real_owner_address,,
923,real_owner_address,,
924,real_owner_address,,
925,real_owner_address,,
927,real_owner_address,,
929,real_owner_address,,
930,real_owner_address,,
931,real_owner_address,,
932,real_owner_address,,
933,real_owner_address,,
934,real_owner_address,,
936,real_owner_address,,
937,real_owner_address,,
938,real_owner_address,,
940,real_owner_address,,
941,real_owner_address,,
942,real_owner_address,,
943,real_owner_address,,
945,real_owner_address,,
946,real_owner_address,,
947,real_owner_address,,
948,real_owner_address,,
949,real_owner_address,,
950,real_owner_address,,
951,real_owner_address,,
952,real_owner_address,,
953,real_owner_address,,
955,real_owner_address,,
956,real_owner_address,,
959,real_owner_address,,
960,real_owner_address,,
961,real_owner_address,,
963,real_owner_address,,
964,real_owner_address,,
965,real_owner_address,,
966,real_owner_address,,
967,real_owner_address,,
968,real_owner_address,,
969,real_owner_address,,
970,real_owner_address,,
972,real_owner_address,,
973,real_owner_address,,
974,real_owner_address,,
975,real_owner_address,,
976,real_owner_address,,
