Delegator Address,Validator Address,Staked Amount
0xdab2dd2ecac1bcee610f98c3fcfccbbf130e81ac,0xbc40aaac5f7c95075deff7e7ecab2e0a818f6991,20908372921617541748
0xe56be973304dffc884538c3e170da1a196ad1fcd,0xbc40aaac5f7c95075deff7e7ecab2e0a818f6991,24000000000000000000
0xbe0d6cf8c67718893e67e59d05355faee3acc38b,0xbc40aaac5f7c95075deff7e7ecab2e0a818f6991,100000000000000000000
0xfe19e2c62b5de3099021ff9c0e6dad0bf7f0ed4d,0xbc40aaac5f7c95075deff7e7ecab2e0a818f6991,100000000000000000000
0x705ed25d43b414da408175530ade968646b52557,0xbc40aaac5f7c95075deff7e7ecab2e0a818f6991,100000000000000000000
0x0c2f5a5931a9cd50c9d22832bd5748a6fee5f849,0xbc40aaac5f7c95075deff7e7ecab2e0a818f6991,155000000000000000000
0xbd2e4e52b26dfa9a9e9087ac65ff0792a3cc6cad,0xbc40aaac5f7c95075deff7e7ecab2e0a818f6991,210000000000000000000
0xde2254576ad38c9866cc96dff3b5ff771dc2dd32,0xbc40aaac5f7c95075deff7e7ecab2e0a818f6991,10000000000000000000
0x429f76569e4759450dcb7acfa108b685c946ab0a,0xbc40aaac5f7c95075deff7e7ecab2e0a818f6991,9000000000000000000
0x4cd243747c64da5f161979cec20deff16e99aa2e,0xbc40aaac5f7c95075deff7e7ecab2e0a818f6991,1031741885400136520
0x2da32a541d8ee9f83e61ec424be9cd3e6f42a460,0xbc40aaac5f7c95075deff7e7ecab2e0a818f6991,11000000000000000000
0xef42574eb6589a1c1f0cfe1952d90cd3345797c6,0xbc40aaac5f7c95075deff7e7ecab2e0a818f6991,100000000000000000000
0x6d78082c769567a76b2fab43486a26614d8023d7,0xbc40aaac5f7c95075deff7e7ecab2e0a818f6991,184000000000000000000
0x0a701ccda82454bfdf022c720a0a44830cafc381,0xbc40aaac5f7c95075deff7e7ecab2e0a818f6991,20000000000000000000
0x0cc35753899043184f51e9a1ce2e32b5d8e74146,0xbc40aaac5f7c95075deff7e7ecab2e0a818f6991,105000000000000000000
0x16e508fa32a10599cd7497cf4f11dd2ea0fbc98b,0xbc40aaac5f7c95075deff7e7ecab2e0a818f6991,1850752906165582373
0x6a84c8c9ec72d5b3543b963ccdff39ca0bdaaaf6,0xbc40aaac5f7c95075deff7e7ecab2e0a818f6991,1685319140387961662
0xfd37a384710f3f25be046d1dd158dbf089fd3a63,0xbc40aaac5f7c95075deff7e7ecab2e0a818f6991,1000000000000000000
0x3c2f0e20c41135609c097c8efdfdb9ac0f6ff090,0xbc40aaac5f7c95075deff7e7ecab2e0a818f6991,2257528999614820737
0x2cb49e2b81c1b9f2bd115e79652214f8fe989ad4,0xbc40aaac5f7c95075deff7e7ecab2e0a818f6991,20709423165787463492488
0xf0f634f4ff18bd5cef33d3ec0a632572bd5264f8,0xbc40aaac5f7c95075deff7e7ecab2e0a818f6991,20100000000000000000
0xaa9cd865e89db949692a8b3a4d2d8f98f9ab4aaa,0xbc40aaac5f7c95075deff7e7ecab2e0a818f6991,5000000000000000000000
0x04def426f5b94828cf3d4054c98883c440b385f8,0xbc40aaac5f7c95075deff7e7ecab2e0a818f6991,536074095574570474
0x8a33e05cd61312c3e3d363d7514767df88658464,0xbc40aaac5f7c95075deff7e7ecab2e0a818f6991,10160214624444737870
0x292b6be2a1e22c7487b3e490d8ad6b28cd473c30,0xbc40aaac5f7c95075deff7e7ecab2e0a818f6991,21553395965594719304
0xe804f96a3a056a15c6cd23d8d8253da3206c262b,0xbc40aaac5f7c95075deff7e7ecab2e0a818f6991,43635000000000000000
0x0c3f22f6519557305253859d3ad435c96436d061,0xbc40aaac5f7c95075deff7e7ecab2e0a818f6991,50000000000000000000
0xbbc4bcd09db731ef8094693ac75b2c0882e5a957,0xbc40aaac5f7c95075deff7e7ecab2e0a818f6991,417639535147060116738
0x318bedde63b7732ccfda73063382b881d3f5c3ca,0xbc40aaac5f7c95075deff7e7ecab2e0a818f6991,43266747946657053755
0xc24769b56e3ad10ec5a44941777a05379a6c118c,0xbc40aaac5f7c95075deff7e7ecab2e0a818f6991,30000000000000000000
0x5c5afe6cec53ebd2102e55da74d76dc595327ffd,0xbc40aaac5f7c95075deff7e7ecab2e0a818f6991,120000000000000000000
0x8e249cbd51bc7bacf854a170abdad86e56675a47,0xbc40aaac5f7c95075deff7e7ecab2e0a818f6991,73045060130885851693
0x887ab235e4bb7f1dd12b7ad1cfa12f408f6b54d4,0xbc40aaac5f7c95075deff7e7ecab2e0a818f6991,5000000000000000000
0x515c520a53d6591fe327c890b893e0b7af6cb7c8,0xbc40aaac5f7c95075deff7e7ecab2e0a818f6991,200000000000000000000
0xc575c0785cbb24f0b88a804445b060393fa8ad3e,0xbc40aaac5f7c95075deff7e7ecab2e0a818f6991,51000000000000000000
0x99c41f8fa59c7877671cf7262c141fcbf1dbbb19,0xbc40aaac5f7c95075deff7e7ecab2e0a818f6991,500000000000000000000
0xe9eed2b64a4b523d2c3d45bfccbf5d7d57bebeba,0xbc40aaac5f7c95075deff7e7ecab2e0a818f6991,5000000000000000000
