Delegator Address,Validator Address,Staked Amount
0xc19933800a4c96e117499e3094a91e6538d57ad3,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,20000000000000000000
0x97f9501cbed29745fd0b642a5855bdca7f8af4c1,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,179000000000000000000
0x0e9467b1b842d337d7eff0624890589f28f15d34,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,1800000000000000000000
0x7828cd5dc465b42622d1043c48f096d0efea7f21,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,1800000000000000000000
0x74155d2ea4058d936d3e31fab8bf783bec2f781a,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,1800000000000000000000
0x1685b4199f1b570ed826a7b76f99bd0f5e888515,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,1801000000000000000000
0x9f6e60a7d54fd4097c85b3fa671a285dbcf0163c,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,1800000000000000000000
0x5f2ad823d3ff107f113a6a56bc6ebadc4f511d87,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,1800000000000000000000
0xf3d8c43dffa6c7e0a95e4c932e39db05b762ce7b,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,1800000000000000000000
0x7eabb45bfdf3e2b10f03e24e969156bbf51acf0e,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,6000000000000000000
0x67ed296538fa266464677e51eac065802d2f5389,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,101000000000000000000
0xe24f8468a7504780cb396d61e2d1494448b3d594,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,12760000000000000000
0x445cd20ec9587c8dea627e7b0e3f0f9e87c0da09,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,314000000000000000000
0xe01cb4e9751efe1d885e4bce48be5670c6e394f6,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,100000000000000000000
0x69692bedbaee057befa89db510464d855ed8de49,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,2002000000000000000000
0xeeaa832b3b559905643465faa40c02b17b7476ae,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,2002000000000000000000
0x51043dd5c4af81e5d04932d7b9d6608474a43a5a,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,350000000000000000000
0x298e5dd73995fb5f8708ac1c0b4da1c13dbd6dab,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,101422144172906557129
0xb4d5b57d9c5be38067bba2573748b689a7eba7ca,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,357260000000000000000
0xb69f1bf5810f789352962491e3451a89f3aea73d,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,6784000000000000000000
0x5fb85e3acc5fd3b0c68504c1a5664c0550fd3cfd,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,5000000000000000000000
0x31b19d5dc46454d297acc840857514d539088017,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,133000000000000000000
0xab06fdb67eec760a4cf9f35da70908d8af598d1d,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,320000000000000000000
0x3358549b372a13d197a8af5a6ec6e89a9f359f5f,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,8294875001723968940
0x5896bd8cead1ca3b938de506aeb061de36c681f2,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,80000000000000000000
0xacaedf689dbfbd6c99f80e608c11b7303553c6cf,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,9704309531512433897
0x3473ff346c78f5eb9dc61b015b328d8dabd3b073,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,335000000000000000000
0xfa885433f4a812a70874d9564f280dbb25b03816,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,1998000000000000000000
0x035ce88db8d9d480b4883d15b27a01aa56aeb579,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,5745967806674156089
0x6377e0c0ea721c03b4d8698c2f93ba9f91d7ec59,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,634400000000000000000
0x7e0aacbf1ead87c9407492c368b358581d3c1bce,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,40406529376999365471
0x103ec518af2a6bdf87b9fc39b5a4267929464323,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,9000000000000000000000
0xa7e93f7278e1656232cddcdb23eab92f1858242c,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,2031000000000000000000
0x43726768d77ed4b8fd70a27c7a346d0f98b45155,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,50000000000000000000
0x2f79f96269dee4c43b62481270362b7970ef616d,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0xbd42f712115db2240d5bcd6deb1eaf2387185a80,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,33000000000000000000
0x7f594c516b40e3afc8abea53e1457772159be413,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,101000000000000000000
0x54b16c6297967bb564793b794afe2c4e292a2b63,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,101000000000000000000
0x227d281cd45c2419bea5c862d101b220754d5785,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,101000000000000000000
0xc97ff4afeb84c10fb36ede11d40026a39f66c7c8,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,101000000000000000000
0x4cd45e49761928ecd41c6d8d731344a588ed9fb0,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,101000000000000000000
0x699ead025c17f777ff0da14ab8324c2bf193c852,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,101000000000000000000
0x0ea08c88889fad3085432d1953a47bcd072be655,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,101000000000000000000
0x96a35b9fc5abd4f9fee30d0ec6c62213e2585185,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,102000000000000000000
0x1fc821e8ed3cffba851f574cd8c94951eb7bc9d7,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,68000000000000000000
0x6afe53d8e92f464ba24ed229bdf81ec0d67ac6ac,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,1000000000000000000000
0xca34ac2335f41b3a11a4503fb0e1290f044cdc18,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,1000000000000000000000
0x8b32179f290fb07276762e356219a3986a8d7043,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,1000000000000000000000
0xd51ca0aba46a755d7d90f55d515c2124f0b6048d,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,4000000000000000000000
0x2956d1d983db9f41d3631afc10e9a5ec6ae3bbc0,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,100000000000000000000
0xd63a7758b018144d77c6e6f8ea26757ec1556cee,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,1577212064911429795438
0x367af412d4274ddc3b9dcfcf90e359b57a0d73f1,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,668874871248229655199
0xe8daa10ed3f4dcc46d5db740b3238e36ee191d90,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,9000000000000000000000
0x34c9c6c1a3a30ded3972efc338852cb22495ba7e,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,2000000000000000000
0x01b8b24861926a38bf4dd35a324ece4df7a160eb,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000000
0x0cddbaf93be47dbcc84585de5c9ae937e42e7fae,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,2000000000000000000000
0x8cbf53aeac81eb1e03360fc5a8d2cfa0672ccf27,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,333000000000000000000
0x1b5602271de7c905481246a44e56db9a27041dde,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,462185797223457118427
0xf0229d63dcf9a0880839f426dbc8f6a051ad4e98,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,101000000000000000000
0xd9e7dc69d971384dce653fb0b5f65f520169986f,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,1111000000000000000000
0x295fbada2a1fbf7aa4a6d2c8a395a56a448afa63,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,5600000000000000000000
0xa0c8b17c2fe7e86061ff54ef211ffe47d7104433,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,5000000000000000000000
0x44c7c9436ad023cd503abf2fb9f5c602c410380b,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,5880000000000000000000
0x8bed51a6fefafcad2ff77b8909c1ce5471914385,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000000
0xc08af1572f3e311ed4bfeff8d4e9606bcd972f3e,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000000
0xa30cf00805c2f9ee99d58d5ad68cb7e4aea93573,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,3000000000000000000000
0xefa29ce56a70d8694a2450bb0a8cba955cd8cce5,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,10000000000000000000
0x7466cc10e1f6922cdff6b739d1351d8488359b5d,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,25000000000000000000
0xd37e09c16251e031af0ec07e77d23ea0206851d6,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,54000000000000000000
0x50b0b0b93c44a97ede980b121bca32d764b511ef,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,101000000000000000000
0x2e87095049b8147758cecd0093a53554e0d458d1,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,1000000000000000000000
0x9f1aa04e8e399a6325541bcc8a5739394277a324,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,1000000000000000000000
0x99530bca2cad3a207b170b7f91ce003ece099cca,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,333000000000000000000
0x484e8b510716e5ee21c7a583aaffc203b885d75a,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,400000000000000000000
0xa3fbb8759a1df22daab51667fc78b80c3fbd6b1b,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,400000000000000000000
0x5ed4d2f4f739327d8908ce63fec50999a7a6a1ee,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,500000000000000000000
0xd9a225c235bdcaa4f225fde75c8c4efc06956ce6,0x829dbdfeb7b74bb1e2625ee8c0f8d5413b320c53,1001000000000000000000
